datetime,value
2018-04-21 17:00:07.639,online
2018-04-21 17:00:17.639,online
2018-04-21 17:00:27.749,online
2018-04-21 17:00:37.646,online
2018-04-21 17:00:47.675,online
2018-04-21 17:00:57.669,online
2018-04-21 17:01:07.703,online
2018-04-21 17:01:17.672,online
2018-04-21 17:01:27.676,online
2018-04-21 17:01:37.674,online
2018-04-21 17:01:47.672,online
2018-04-21 17:01:57.673,online
2018-04-21 17:02:07.623,online
2018-04-21 17:02:17.624,online
2018-04-21 17:02:27.690,online
2018-04-21 17:02:37.671,online
2018-04-21 17:02:47.677,online
2018-04-21 17:02:57.678,online
2018-04-21 17:03:07.683,online
2018-04-21 17:03:17.670,online
2018-04-21 17:03:27.672,online
2018-04-21 17:03:37.671,online
2018-04-21 17:03:47.671,online
2018-04-21 17:03:57.671,online
2018-04-21 17:04:17.668,offline
2018-04-21 17:04:27.681,online
2018-04-21 17:04:37.671,online
2018-04-21 17:04:47.681,online
2018-04-21 17:05:07.667,offline
2018-04-21 17:05:17.672,online
2018-04-21 17:05:27.673,online
2018-04-21 17:05:37.674,online
2018-04-21 17:05:47.682,online
2018-04-21 17:05:57.670,online
2018-04-21 17:06:07.671,online
2018-04-21 17:06:17.671,online
2018-04-21 17:06:27.724,online
2018-04-21 17:06:37.743,online
2018-04-21 17:06:47.672,online
2018-04-21 17:06:57.670,online
2018-04-21 17:07:07.678,online
2018-04-21 17:07:17.670,online
2018-04-21 17:07:27.671,online
2018-04-21 17:07:37.680,online
2018-04-21 17:07:47.680,online
2018-04-21 17:07:57.673,online
2018-04-21 17:08:07.657,online
2018-04-21 17:08:17.681,online
2018-04-21 17:08:37.668,offline
2018-04-21 17:08:47.674,online
2018-04-21 17:08:57.674,online
2018-04-21 17:09:07.672,online
2018-04-21 17:09:17.663,online
2018-04-21 17:09:27.663,online
2018-04-21 17:09:37.666,online
2018-04-21 17:09:47.690,online
2018-04-21 17:09:57.726,online
2018-04-21 17:10:07.662,online
2018-04-21 17:10:17.662,online
2018-04-21 17:10:27.672,online
2018-04-21 17:10:37.663,online
2018-04-21 17:10:47.662,online
2018-04-21 17:10:57.771,online
2018-04-21 17:11:17.668,offline
2018-04-21 17:11:27.678,online
2018-04-21 17:11:47.669,offline
2018-04-21 17:11:57.654,online
2018-04-21 17:12:07.671,online
2018-04-21 17:12:17.671,online
2018-04-21 17:12:27.671,online
2018-04-21 17:12:37.664,online
2018-04-21 17:12:47.673,online
2018-04-21 17:12:57.675,online
2018-04-21 17:13:07.653,online
2018-04-21 17:13:17.681,online
2018-04-21 17:13:27.672,online
2018-04-21 17:13:37.663,online
2018-04-21 17:13:47.684,online
2018-04-21 17:13:57.675,online
2018-04-21 17:14:07.671,online
2018-04-21 17:14:17.672,online
2018-04-21 17:14:27.679,online
2018-04-21 17:14:37.671,online
2018-04-21 17:14:47.665,online
2018-04-21 17:14:57.675,online
2018-04-21 17:15:07.671,online
2018-04-21 17:15:17.671,online
2018-04-21 17:15:27.673,online
2018-04-21 17:15:37.670,online
2018-04-21 17:15:47.672,online
2018-04-21 17:15:57.671,online
2018-04-21 17:16:07.671,online
2018-04-21 17:16:17.679,online
2018-04-21 17:16:27.682,online
2018-04-21 17:16:37.743,online
2018-04-21 17:16:57.668,offline
2018-04-21 17:17:07.679,online
2018-04-21 17:17:17.670,online
2018-04-21 17:17:27.635,online
2018-04-21 17:17:37.677,online
2018-04-21 17:17:47.665,online
2018-04-21 17:17:57.674,online
2018-04-21 17:18:07.727,online
2018-04-21 17:18:17.672,online
2018-04-21 17:18:27.708,online
2018-04-21 17:18:37.762,online
2018-04-21 17:18:47.653,online
2018-04-21 17:18:57.673,online
2018-04-21 17:19:07.664,online
2018-04-21 17:19:17.652,online
2018-04-21 17:19:27.678,online
2018-04-21 17:19:37.671,online
2018-04-21 17:19:47.671,online
2018-04-21 17:19:57.670,online
2018-04-21 17:20:07.669,online
2018-04-21 17:20:17.674,online
2018-04-21 17:20:27.670,online
2018-04-21 17:20:37.673,online
2018-04-21 17:20:47.670,online
2018-04-21 17:20:57.670,online
2018-04-21 17:21:07.676,online
2018-04-21 17:21:17.671,online
2018-04-21 17:21:27.671,online
2018-04-21 17:21:37.679,online
2018-04-21 17:21:57.669,offline
2018-04-21 17:22:07.670,online
2018-04-21 17:22:17.671,online
2018-04-21 17:22:27.677,online
2018-04-21 17:22:37.672,online
2018-04-21 17:22:47.674,online
2018-04-21 17:22:57.675,online
2018-04-21 17:23:07.670,online
2018-04-21 17:23:17.670,online
2018-04-21 17:23:27.674,online
2018-04-21 17:23:37.671,online
2018-04-21 17:23:47.673,online
2018-04-21 17:23:57.676,online
2018-04-21 17:24:07.672,online
2018-04-21 17:24:17.670,online
2018-04-21 17:24:27.681,online
2018-04-21 17:24:37.673,online
2018-04-21 17:24:47.671,online
2018-04-21 17:24:57.671,online
2018-04-21 17:25:07.677,online
2018-04-21 17:25:17.670,online
2018-04-21 17:25:27.670,online
2018-04-21 17:25:37.665,online
2018-04-21 17:25:47.671,online
2018-04-21 17:25:57.675,online
2018-04-21 17:26:07.672,online
2018-04-21 17:26:17.671,online
2018-04-21 17:26:27.678,online
2018-04-21 17:26:37.670,online
2018-04-21 17:26:47.656,online
2018-04-21 17:26:57.654,online
2018-04-21 17:27:07.663,online
2018-04-21 17:27:17.652,online
2018-04-21 17:27:27.663,online
2018-04-21 17:27:37.665,online
2018-04-21 17:27:57.660,offline
2018-04-21 17:28:07.665,online
2018-04-21 17:28:17.666,online
2018-04-21 17:28:27.669,online
2018-04-21 17:28:37.671,online
2018-04-21 17:28:57.667,offline
2018-04-21 17:29:07.671,online
2018-04-21 17:29:27.669,offline
2018-04-21 17:29:37.633,online
2018-04-21 17:29:47.633,online
2018-04-21 17:29:57.663,online
2018-04-21 17:30:07.645,online
2018-04-21 17:30:17.672,online
2018-04-21 17:30:27.671,online
2018-04-21 17:30:37.690,online
2018-04-21 17:30:47.673,online
2018-04-21 17:30:57.670,online
2018-04-21 17:31:07.671,online
2018-04-21 17:31:17.673,online
2018-04-21 17:31:27.675,online
2018-04-21 17:31:37.673,online
2018-04-21 17:31:47.671,online
2018-04-21 17:31:57.671,online
2018-04-21 17:32:07.673,online
2018-04-21 17:32:17.670,online
2018-04-21 17:32:27.700,online
2018-04-21 17:32:37.669,online
2018-04-21 17:32:47.671,online
2018-04-21 17:32:57.672,online
2018-04-21 17:33:07.672,online
2018-04-21 17:33:17.670,online
2018-04-21 17:33:27.676,online
2018-04-21 17:33:37.673,online
2018-04-21 17:33:47.662,online
2018-04-21 17:33:57.656,online
2018-04-21 17:34:07.664,online
2018-04-21 17:34:17.670,online
2018-04-21 17:34:27.671,online
2018-04-21 17:34:37.673,online
2018-04-21 17:34:47.674,online
2018-04-21 17:34:57.691,online
2018-04-21 17:35:17.668,offline
2018-04-21 17:35:37.668,offline
2018-04-21 17:35:47.635,online
2018-04-21 17:35:57.671,online
2018-04-21 17:36:07.676,online
2018-04-21 17:36:17.644,online
2018-04-21 17:36:27.806,online
2018-04-21 17:36:37.716,online
2018-04-21 17:36:57.668,offline
2018-04-21 17:37:17.630,offline
2018-04-21 17:37:27.785,online
2018-04-21 17:37:37.747,online
2018-04-21 17:37:47.680,online
2018-04-21 17:37:57.768,online
2018-04-21 17:38:07.800,online
2018-04-21 17:38:17.754,online
2018-04-21 17:38:27.789,online
2018-04-21 17:38:37.825,online
2018-04-21 17:38:47.802,online
2018-04-21 17:38:57.734,online
2018-04-21 17:39:07.759,online
2018-04-21 17:39:17.672,online
2018-04-21 17:39:27.671,online
2018-04-21 17:39:37.792,online
2018-04-21 17:39:47.726,online
2018-04-21 17:39:57.761,online
2018-04-21 17:40:07.670,online
2018-04-21 17:40:17.733,online
2018-04-21 17:40:27.780,online
2018-04-21 17:40:37.716,online
2018-04-21 17:40:48.112,online
2018-04-21 17:40:57.738,online
2018-04-21 17:41:07.779,online
2018-04-21 17:41:27.667,offline
2018-04-21 17:41:37.776,online
2018-04-21 17:41:47.716,online
2018-04-21 17:41:57.745,online
2018-04-21 17:42:07.789,online
2018-04-21 17:42:17.730,online
2018-04-21 17:42:27.766,online
2018-04-21 17:42:37.700,online
2018-04-21 17:42:47.751,online
2018-04-21 17:42:57.791,online
2018-04-21 17:43:07.683,online
2018-04-21 17:43:17.752,online
2018-04-21 17:43:27.798,online
2018-04-21 17:43:37.721,online
2018-04-21 17:43:47.760,online
2018-04-21 17:43:57.790,online
2018-04-21 17:44:07.725,online
2018-04-21 17:44:17.759,online
2018-04-21 17:44:27.700,online
2018-04-21 17:44:37.970,online
2018-04-21 17:44:47.707,online
2018-04-21 17:44:57.741,online
2018-04-21 17:45:07.671,online
2018-04-21 17:45:17.711,online
2018-04-21 17:45:27.676,online
2018-04-21 17:45:37.728,online
2018-04-21 17:45:47.763,online
2018-04-21 17:45:57.697,online
2018-04-21 17:46:07.674,online
2018-04-21 17:46:17.767,online
2018-04-21 17:46:27.671,online
2018-04-21 17:46:37.684,online
2018-04-21 17:46:47.701,online
2018-04-21 17:46:57.729,online
2018-04-21 17:47:17.668,offline
2018-04-21 17:47:37.667,offline
2018-04-21 17:47:47.736,online
2018-04-21 17:47:57.674,online
2018-04-21 17:48:07.669,online
2018-04-21 17:48:17.738,online
2018-04-21 17:48:27.767,online
2018-04-21 17:48:37.716,online
2018-04-21 17:48:57.667,offline
2018-04-21 17:49:07.745,online
2018-04-21 17:49:17.777,online
2018-04-21 17:49:27.682,online
2018-04-21 17:49:37.738,online
2018-04-21 17:49:47.782,online
2018-04-21 17:49:57.715,online
2018-04-21 17:50:07.676,online
2018-04-21 17:50:18.025,online
2018-04-21 17:50:27.747,online
2018-04-21 17:50:37.672,online
2018-04-21 17:50:47.713,online
2018-04-21 17:50:57.656,online
2018-04-21 17:51:07.698,online
2018-04-21 17:51:17.712,online
2018-04-21 17:51:27.747,online
2018-04-21 17:51:37.790,online
2018-04-21 17:51:47.720,online
2018-04-21 17:51:57.756,online
2018-04-21 17:52:07.679,online
2018-04-21 17:52:17.680,online
2018-04-21 17:52:27.781,online
2018-04-21 17:52:37.697,online
2018-04-21 17:52:47.739,online
2018-04-21 17:52:57.677,online
2018-04-21 17:53:07.711,online
2018-04-21 17:53:17.761,online
2018-04-21 17:53:27.678,online
2018-04-21 17:53:37.727,online
2018-04-21 17:53:47.764,online
2018-04-21 17:53:57.696,online
2018-04-21 17:54:07.735,online
2018-04-21 17:54:17.764,online
2018-04-21 17:54:27.706,online
2018-04-21 17:54:37.764,online
2018-04-21 17:54:47.795,online
2018-04-21 17:54:57.730,online
2018-04-21 17:55:07.764,online
2018-04-21 17:55:17.777,online
2018-04-21 17:55:27.737,online
2018-04-21 17:55:37.689,online
2018-04-21 17:55:57.667,offline
2018-04-21 17:56:07.774,online
2018-04-21 17:56:17.702,online
2018-04-21 17:56:27.742,online
2018-04-21 17:56:37.783,online
2018-04-21 17:56:47.717,online
2018-04-21 17:56:57.751,online
2018-04-21 17:57:07.784,online
2018-04-21 17:57:17.681,online
2018-04-21 17:57:27.752,online
2018-04-21 17:57:37.796,online
2018-04-21 17:57:47.720,online
2018-04-21 17:57:57.746,online
2018-04-21 17:58:07.796,online
2018-04-21 17:58:17.723,online
2018-04-21 17:58:27.777,online
2018-04-21 17:58:47.667,offline
2018-04-21 17:58:57.861,online
2018-04-21 17:59:17.667,offline
2018-04-21 17:59:27.672,online
2018-04-21 17:59:37.689,online
2018-04-21 17:59:47.734,online
2018-04-21 17:59:57.769,online
2018-04-21 18:00:17.667,offline
2018-04-21 18:00:27.872,online
2018-04-21 18:00:47.666,offline
2018-04-21 18:00:57.776,online
2018-04-21 18:01:07.709,online
2018-04-21 18:01:17.744,online
2018-04-21 18:01:27.779,online
2018-04-21 18:01:37.718,online
2018-04-21 18:01:47.671,online
2018-04-21 18:02:07.668,offline
2018-04-21 18:02:17.750,online
2018-04-21 18:02:27.783,online
2018-04-21 18:02:37.723,online
2018-04-21 18:02:47.754,online
2018-04-21 18:02:57.792,online
2018-04-21 18:03:07.670,online
2018-04-21 18:03:17.758,online
2018-04-21 18:03:27.691,online
2018-04-21 18:03:37.829,online
2018-04-21 18:03:47.761,online
2018-04-21 18:03:57.695,online
2018-04-21 18:04:17.667,offline
2018-04-21 18:04:27.698,online
2018-04-21 18:04:37.731,online
2018-04-21 18:04:47.773,online
2018-04-21 18:04:57.700,online
2018-04-21 18:05:07.736,online
2018-04-21 18:05:17.771,online
2018-04-21 18:05:27.709,online
2018-04-21 18:05:37.741,online
2018-04-21 18:05:47.775,online
2018-04-21 18:05:57.673,online
2018-04-21 18:06:07.671,online
2018-04-21 18:06:17.777,online
2018-04-21 18:06:27.634,online
2018-04-21 18:06:37.747,online
2018-04-21 18:06:47.780,online
2018-04-21 18:06:57.711,online
2018-04-21 18:07:07.747,online
2018-04-21 18:07:17.701,online
2018-04-21 18:07:27.734,online
2018-04-21 18:07:37.671,online
2018-04-21 18:07:47.701,online
2018-04-21 18:07:57.732,online
2018-04-21 18:08:07.773,online
2018-04-21 18:08:17.706,online
2018-04-21 18:08:27.671,online
2018-04-21 18:08:37.774,online
2018-04-21 18:08:47.704,online
2018-04-21 18:08:57.742,online
2018-04-21 18:09:07.773,online
2018-04-21 18:09:17.711,online
2018-04-21 18:09:27.742,online
2018-04-21 18:09:37.670,online
2018-04-21 18:09:47.713,online
2018-04-21 18:09:57.765,online
2018-04-21 18:10:07.791,online
2018-04-21 18:10:17.724,online
2018-04-21 18:10:27.747,online
2018-04-21 18:10:37.679,online
2018-04-21 18:10:47.724,online
2018-04-21 18:10:57.751,online
2018-04-21 18:11:07.706,online
2018-04-21 18:11:17.672,online
2018-04-21 18:11:27.773,online
2018-04-21 18:11:37.702,online
2018-04-21 18:11:47.739,online
2018-04-21 18:11:57.775,online
2018-04-21 18:12:07.710,online
2018-04-21 18:12:17.680,online
2018-04-21 18:12:27.778,online
2018-04-21 18:12:47.667,offline
2018-04-21 18:12:57.780,online
2018-04-21 18:13:07.714,online
2018-04-21 18:13:17.748,online
2018-04-21 18:13:27.784,online
2018-04-21 18:13:37.716,online
2018-04-21 18:13:47.750,online
2018-04-21 18:13:57.789,online
2018-04-21 18:14:07.774,online
2018-04-21 18:14:17.697,online
2018-04-21 18:14:27.671,online
2018-04-21 18:14:37.675,online
2018-04-21 18:14:47.701,online
2018-04-21 18:14:57.735,online
2018-04-21 18:15:07.669,online
2018-04-21 18:15:17.674,online
2018-04-21 18:15:27.740,online
2018-04-21 18:15:37.767,online
2018-04-21 18:15:47.708,online
2018-04-21 18:15:57.741,online
2018-04-21 18:16:07.776,online
2018-04-21 18:16:17.711,online
2018-04-21 18:16:27.744,online
2018-04-21 18:16:37.672,online
2018-04-21 18:16:47.714,online
2018-04-21 18:16:57.749,online
2018-04-21 18:17:07.784,online
2018-04-21 18:17:17.717,online
2018-04-21 18:17:27.802,online
2018-04-21 18:17:37.839,online
2018-04-21 18:17:57.667,offline
2018-04-21 18:18:17.667,offline
2018-04-21 18:18:27.814,online
2018-04-21 18:18:37.690,online
2018-04-21 18:18:47.783,online
2018-04-21 18:18:57.814,online
2018-04-21 18:19:07.747,online
2018-04-21 18:19:17.781,online
2018-04-21 18:19:27.670,online
2018-04-21 18:19:37.696,online
2018-04-21 18:19:47.732,online
2018-04-21 18:19:57.764,online
2018-04-21 18:20:07.699,online
2018-04-21 18:20:17.670,online
2018-04-21 18:20:27.769,online
2018-04-21 18:20:37.702,online
2018-04-21 18:20:47.723,online
2018-04-21 18:20:57.670,online
2018-04-21 18:21:07.817,online
2018-04-21 18:21:17.740,online
2018-04-21 18:21:27.780,online
2018-04-21 18:21:37.708,online
2018-04-21 18:21:47.744,online
2018-04-21 18:21:57.778,online
2018-04-21 18:22:07.711,online
2018-04-21 18:22:17.747,online
2018-04-21 18:22:27.781,online
2018-04-21 18:22:37.714,online
2018-04-21 18:22:47.672,online
2018-04-21 18:22:57.670,online
2018-04-21 18:23:07.721,online
2018-04-21 18:23:17.761,online
2018-04-21 18:23:27.800,online
2018-04-21 18:23:37.669,online
2018-04-21 18:23:47.764,online
2018-04-21 18:23:57.791,online
2018-04-21 18:24:07.721,online
2018-04-21 18:24:17.975,online
2018-04-21 18:24:27.695,online
2018-04-21 18:24:37.686,online
2018-04-21 18:24:47.762,online
2018-04-21 18:24:57.701,online
2018-04-21 18:25:07.737,online
2018-04-21 18:25:17.771,online
2018-04-21 18:25:27.674,online
2018-04-21 18:25:37.671,online
2018-04-21 18:25:47.771,online
2018-04-21 18:25:57.700,online
2018-04-21 18:26:07.739,online
2018-04-21 18:26:17.778,online
2018-04-21 18:26:27.713,online
2018-04-21 18:26:37.742,online
2018-04-21 18:26:47.675,online
2018-04-21 18:26:57.673,online
2018-04-21 18:27:07.745,online
2018-04-21 18:27:17.784,online
2018-04-21 18:27:27.719,online
2018-04-21 18:27:37.749,online
2018-04-21 18:27:47.783,online
2018-04-21 18:27:57.717,online
2018-04-21 18:28:07.752,online
2018-04-21 18:28:17.686,online
2018-04-21 18:28:27.623,online
2018-04-21 18:28:37.762,online
2018-04-21 18:28:47.688,online
2018-04-21 18:28:57.723,online
2018-04-21 18:29:07.759,online
2018-04-21 18:29:17.795,online
2018-04-21 18:29:27.672,online
2018-04-21 18:29:37.770,online
2018-04-21 18:29:47.693,online
2018-04-21 18:30:07.667,offline
2018-04-21 18:30:17.696,online
2018-04-21 18:30:27.731,online
2018-04-21 18:30:37.671,online
2018-04-21 18:30:47.699,online
2018-04-21 18:30:57.671,online
2018-04-21 18:31:17.668,offline
2018-04-21 18:31:27.749,online
2018-04-21 18:31:37.786,online
2018-04-21 18:31:47.716,online
2018-04-21 18:31:57.770,online
2018-04-21 18:32:07.675,online
2018-04-21 18:32:17.671,online
2018-04-21 18:32:27.676,online
2018-04-21 18:32:37.697,online
2018-04-21 18:32:47.732,online
2018-04-21 18:32:57.769,online
2018-04-21 18:33:07.699,online
2018-04-21 18:33:17.736,online
2018-04-21 18:33:27.770,online
2018-04-21 18:33:37.712,online
2018-04-21 18:33:47.745,online
2018-04-21 18:33:57.774,online
2018-04-21 18:34:07.670,online
2018-04-21 18:34:17.741,online
2018-04-21 18:34:27.773,online
2018-04-21 18:34:37.708,online
2018-04-21 18:34:47.741,online
2018-04-21 18:34:57.779,online
2018-04-21 18:35:07.671,online
2018-04-21 18:35:27.667,offline
2018-04-21 18:35:37.717,online
2018-04-21 18:35:47.750,online
2018-04-21 18:35:57.787,online
2018-04-21 18:36:07.719,online
2018-04-21 18:36:17.755,online
2018-04-21 18:36:27.790,online
2018-04-21 18:36:37.672,online
2018-04-21 18:36:47.672,online
2018-04-21 18:36:57.688,online
2018-04-21 18:37:07.734,online
2018-04-21 18:37:17.760,online
2018-04-21 18:37:27.711,online
2018-04-21 18:37:37.671,online
2018-04-21 18:37:47.763,online
2018-04-21 18:37:57.696,online
2018-04-21 18:38:07.732,online
2018-04-21 18:38:17.768,online
2018-04-21 18:38:27.699,online
2018-04-21 18:38:37.739,online
2018-04-21 18:38:47.673,online
2018-04-21 18:38:57.701,online
2018-04-21 18:39:07.723,online
2018-04-21 18:39:17.794,online
2018-04-21 18:39:27.809,online
2018-04-21 18:39:37.683,online
2018-04-21 18:39:47.706,online
2018-04-21 18:39:57.671,online
2018-04-21 18:40:07.689,online
2018-04-21 18:40:17.720,online
2018-04-21 18:40:27.752,online
2018-04-21 18:40:47.668,offline
2018-04-21 18:40:57.760,online
2018-04-21 18:41:07.782,online
2018-04-21 18:41:17.672,online
2018-04-21 18:41:27.752,online
2018-04-21 18:41:37.802,online
2018-04-21 18:41:47.719,online
2018-04-21 18:41:57.762,online
2018-04-21 18:42:07.701,online
2018-04-21 18:42:17.724,online
2018-04-21 18:42:27.754,online
2018-04-21 18:42:47.667,offline
2018-04-21 18:42:57.671,online
2018-04-21 18:43:07.670,online
2018-04-21 18:43:17.731,online
2018-04-21 18:43:27.770,online
2018-04-21 18:43:37.697,online
2018-04-21 18:43:47.733,online
2018-04-21 18:44:07.667,offline
2018-04-21 18:44:17.735,online
2018-04-21 18:44:27.777,online
2018-04-21 18:44:37.666,online
2018-04-21 18:44:47.741,online
2018-04-21 18:44:57.777,online
2018-04-21 18:45:07.710,online
2018-04-21 18:45:17.743,online
2018-04-21 18:45:27.779,online
2018-04-21 18:45:37.712,online
2018-04-21 18:45:57.667,offline
2018-04-21 18:46:07.726,online
2018-04-21 18:46:17.670,online
2018-04-21 18:46:27.670,online
2018-04-21 18:46:37.721,online
2018-04-21 18:46:47.765,online
2018-04-21 18:46:57.783,online
2018-04-21 18:47:07.716,online
2018-04-21 18:47:17.751,online
2018-04-21 18:47:27.673,online
2018-04-21 18:47:37.673,online
2018-04-21 18:47:57.668,offline
2018-04-21 18:48:07.829,online
2018-04-21 18:48:17.760,online
2018-04-21 18:48:27.696,online
2018-04-21 18:48:37.672,online
2018-04-21 18:48:57.667,offline
2018-04-21 18:49:07.730,online
2018-04-21 18:49:17.767,online
2018-04-21 18:49:27.700,online
2018-04-21 18:49:37.828,online
2018-04-21 18:49:47.781,online
2018-04-21 18:49:57.792,online
2018-04-21 18:50:07.715,online
2018-04-21 18:50:17.784,online
2018-04-21 18:50:27.789,online
2018-04-21 18:50:37.670,online
2018-04-21 18:50:47.756,online
2018-04-21 18:50:57.790,online
2018-04-21 18:51:07.725,online
2018-04-21 18:51:27.667,offline
2018-04-21 18:51:37.743,online
2018-04-21 18:51:47.778,online
2018-04-21 18:51:57.814,online
2018-04-21 18:52:07.771,online
2018-04-21 18:52:17.671,online
2018-04-21 18:52:27.732,online
2018-04-21 18:52:37.768,online
2018-04-21 18:52:47.701,online
